experiment,algorithm,best_alpha,best_div_score,best_div_external,best_div_internal,dim,l,f,m,graph,iter,alg_duration,cge_duration
9,SDNE,0.25,0.026773011518400783,0.027019579538439042,0.026526443498362525,128,200,0,diameter,github.edgelist,1721612177,00:02:01.522617,00:00:12.800625
9,N2V,10.0,0.012536312429826765,0.018187618680036918,0.0068850061796166141,4,200,0,diameter,github.edgelist,172161281,00:30:54.971383,00:00:10.521565
9,N2V,10.0,0.0066758542747429924,0.0074447331128774776,0.0059069754366085081,8,200,0,diameter,github.edgelist,172161281,00:29:42.529516,00:00:10.138135
9,N2V,10.0,0.0080696303354738427,0.008537604994857723,0.0076016556760899624,16,200,0,diameter,github.edgelist,172161281,00:31:37.296277,00:00:10.607181
9,N2V,10.0,0.0085324934566089,0.010198719351904671,0.00686626756131313,32,200,0,diameter,github.edgelist,172161281,00:30:02.094228,00:00:11.299204
9,N2V,10.0,0.013089697023281393,0.018311722069913924,0.0078676719766488622,64,200,0,diameter,github.edgelist,172161281,00:30:50.112228,00:00:12.364581
9,N2V,10.0,0.014781157322239589,0.020513991865259172,0.0090483227792200038,128,200,0,diameter,github.edgelist,172161281,00:32:09.995108,00:00:14.601324
9,DeepWalk,10.0,0.017914632958077416,0.022319345894886676,0.013509920021268157,4,200,0,diameter,github.edgelist,172161281,00:13:02.640571,00:00:10.559260
9,DeepWalk,10.0,0.016459416764378624,0.016479627994258159,0.016439205534499089,8,200,0,diameter,github.edgelist,172161281,00:13:49.883001,00:00:10.486512
9,DeepWalk,10.0,0.017040119479990467,0.014955546896208335,0.0191246920637726,16,200,0,diameter,github.edgelist,172161281,00:15:17.307356,00:00:10.943597
9,DeepWalk,10.0,0.017855280514824969,0.015991909327694041,0.0197186517019559,32,200,0,diameter,github.edgelist,172161281,00:14:38.674189,00:00:12.082163
9,DeepWalk,10.0,0.02023209779107905,0.020499700813708027,0.019964494768450074,64,200,0,diameter,github.edgelist,172161281,00:15:50.629384,00:00:13.409820
9,DeepWalk,10.0,0.022997478001809676,0.025307278150180728,0.020687677853438623,128,200,0,diameter,github.edgelist,172161281,00:18:41.859612,00:00:14.251962
9,LINE,2.0,0.021708511682841682,0.029819389459058328,0.013597633906625039,4,200,0,diameter,github.edgelist,1721612237,00:02:40.123346,00:00:07.490514
9,LINE,3.75,0.017646466307958786,0.022959768376840269,0.012333164239077305,8,200,0,diameter,github.edgelist,1721612237,00:02:52.612878,00:00:07.678643
9,LINE,6.25,0.015982215324745155,0.017104679367489391,0.014859751282000922,16,200,0,diameter,github.edgelist,1721612237,00:03:03.388116,00:00:08.868273
9,LINE,6.75,0.014703049779243643,0.015374607321333318,0.014031492237153968,32,200,0,diameter,github.edgelist,1721612237,00:03:24.172907,00:00:08.483293
9,LINE,5.75,0.013624080790595551,0.016234551148931738,0.011013610432259366,64,200,0,diameter,github.edgelist,1721612237,00:04:21.511536,00:00:09.046413
9,LINE,5.0,0.010840958853135307,0.011914817585870811,0.009767100120399802,128,200,0,diameter,github.edgelist,1721612237,00:06:44.283563,00:00:12.806057
9,HOPE,0.25,0.027797494364263934,0.028822221041261007,0.026772767687266861,4,200,0,diameter,github.edgelist,1721612128,00:12:52.202509,00:00:07.390048
9,HOPE,0.5,0.0279252016293021,0.029288686528988486,0.026561716729615714,8,200,0,diameter,github.edgelist,1721612128,00:12:55.731129,00:00:07.447353
9,HOPE,0.5,0.02717666766855948,0.027865827353341859,0.026487507983777105,16,200,0,diameter,github.edgelist,1721612128,00:12:58.038733,00:00:07.570698
9,HOPE,0.5,0.026669562722976058,0.026870407510536452,0.026468717935415664,32,200,0,diameter,github.edgelist,1721612128,00:13:17.339931,00:00:07.984056
9,HOPE,0.5,0.026700402815422651,0.026936621993852886,0.026464183636992416,64,200,0,diameter,github.edgelist,1721612128,00:13:32.751975,00:00:08.996359
9,HOPE,0.5,0.026225059307115675,0.025984148053452144,0.026465970560779206,128,200,0,diameter,github.edgelist,1721612128,00:14:15.413926,00:00:11.371783
9,SDNE,1.0,0.026894267831017633,0.027223048486987558,0.026565487175047708,4,200,0,diameter,github.edgelist,1721612219,00:01:59.757574,00:00:08.884434
9,SDNE,0.25,0.026790091294448773,0.026852454755220044,0.026727727833677505,8,200,0,diameter,github.edgelist,1721612219,00:01:55.413874,00:00:09.964109
9,SDNE,0.5,0.026737516473640068,0.026998742076727693,0.026476290870552446,16,200,0,diameter,github.edgelist,1721612219,00:02:14.322153,00:00:10.869405
9,SDNE,0.25,0.027116242784731411,0.02725302645038321,0.026979459119079612,32,200,0,diameter,github.edgelist,1721612219,00:02:18.205581,00:00:10.127202
9,SDNE,1.25,0.026309468731487165,0.026426389846984605,0.026192547615989725,64,200,0,diameter,github.edgelist,1721612219,00:02:14.189892,00:00:10.730252
9,SDNE,0.75,0.026347350676315964,0.026075294369516989,0.026619406983114938,128,200,0,diameter,github.edgelist,1721612219,00:02:22.463260,00:00:11.313899
9,DeepWalk,10.0,0.017824337049229005,0.022473290580654979,0.013175383517803034,4,200,0,diameter,github.edgelist,172161250,00:11:44.687718,00:00:07.240109
9,DeepWalk,10.0,0.016502538338323415,0.015787379454561171,0.017217697222085659,8,200,0,diameter,github.edgelist,172161250,00:12:57.207130,00:00:07.881091
9,DeepWalk,10.0,0.017440695291090064,0.015371893428065468,0.019509497154114663,16,200,0,diameter,github.edgelist,172161250,00:14:10.782051,00:00:07.846718
9,DeepWalk,10.0,0.017679466312254172,0.015540540735323629,0.019818391889184717,32,200,0,diameter,github.edgelist,172161250,00:14:27.497297,00:00:08.646782
9,DeepWalk,10.0,0.020429460961693485,0.020452013729632026,0.020406908193754947,64,200,0,diameter,github.edgelist,172161250,00:17:05.403227,00:00:09.073644
9,DeepWalk,10.0,0.023127877968059474,0.025419261673047241,0.020836494263071707,128,200,0,diameter,github.edgelist,172161250,00:19:43.100208,00:00:11.567181
9,VERSE,7.25,0.0166907603589852,0.023066416700283841,0.010315104017686564,4,200,0,diameter,github.edgelist,1721612176,00:05:05.177671,00:00:07.511918
9,VERSE,10.0,0.011769327007507822,0.014323844062643183,0.0092148099523724613,8,200,0,diameter,github.edgelist,1721612176,00:04:45.508896,00:00:07.754395
9,VERSE,10.0,0.0155528956829244,0.019451157549037326,0.011654633816811474,16,200,0,diameter,github.edgelist,1721612176,00:06:05.413611,00:00:08.990820
9,VERSE,10.0,0.017350007940337357,0.022331891218715157,0.012368124661959556,32,200,0,diameter,github.edgelist,1721612176,00:04:53.031390,00:00:08.216873
9,VERSE,10.0,0.021483052155913753,0.027435709422299039,0.015530394889528466,64,200,0,diameter,github.edgelist,1721612176,00:11:57.902577,00:00:09.113390
9,VERSE,10.0,0.023254802215667836,0.029760347609477822,0.016749256821857846,128,200,0,diameter,github.edgelist,1721612176,00:20:07.652519,00:00:11.184485
9,LINE,2.0,0.021708511682841682,0.029819389459058328,0.013597633906625039,4,200,0,diameter,github.edgelist,172161265,00:02:46.338901,00:00:08.588292
9,LINE,3.75,0.017646466307958786,0.022959768376840269,0.012333164239077305,8,200,0,diameter,github.edgelist,172161265,00:02:54.941263,00:00:07.763346
9,LINE,6.25,0.015982215324745155,0.017104679367489391,0.014859751282000922,16,200,0,diameter,github.edgelist,172161265,00:03:06.067064,00:00:08.909167
9,LINE,6.75,0.014703049779243643,0.015374607321333318,0.014031492237153968,32,200,0,diameter,github.edgelist,172161265,00:03:24.397855,00:00:08.612223
9,LINE,5.75,0.013624080790595551,0.016234551148931738,0.011013610432259366,64,200,0,diameter,github.edgelist,172161265,00:04:20.215850,00:00:11.328868
9,LINE,5.0,0.010840958853135307,0.011914817585870811,0.009767100120399802,128,200,0,diameter,github.edgelist,172161265,00:06:41.338142,00:00:15.702313
9,HOPE,0.25,0.027797494364263934,0.028822221041261007,0.026772767687266861,4,200,0,diameter,github.edgelist,172161297,00:12:52.952251,00:00:09.137843
9,HOPE,0.5,0.0279252016293021,0.029288686528988486,0.026561716729615714,8,200,0,diameter,github.edgelist,172161297,00:12:58.152453,00:00:08.725340
9,HOPE,0.5,0.02717666766855948,0.027865827353341859,0.026487507983777105,16,200,0,diameter,github.edgelist,172161297,00:13:01.083098,00:00:09.014770
9,HOPE,0.5,0.026669562722976058,0.026870407510536452,0.026468717935415664,32,200,0,diameter,github.edgelist,172161297,00:13:12.621114,00:00:09.484723
9,HOPE,0.5,0.026700402815422651,0.026936621993852886,0.026464183636992416,64,200,0,diameter,github.edgelist,172161297,00:13:38.609962,00:00:12.580232
9,HOPE,0.5,0.026225059307115675,0.025984148053452144,0.026465970560779206,128,200,0,diameter,github.edgelist,172161297,00:14:16.036116,00:00:13.150514
9,DeepWalk,10.0,0.018228420747303339,0.02279752123080955,0.013659320263797129,4,200,0,diameter,github.edgelist,172161291,00:11:47.184222,00:00:07.599073
9,DeepWalk,10.0,0.016432337374572985,0.016090198932793225,0.016774475816352746,8,200,0,diameter,github.edgelist,172161291,00:13:04.921389,00:00:07.757309
9,DeepWalk,10.0,0.018052612558581843,0.01639719771744241,0.019708027399721273,16,200,0,diameter,github.edgelist,172161291,00:13:23.095728,00:00:07.636544
9,DeepWalk,10.0,0.018401454753714262,0.016673261989693364,0.020129647517735164,32,200,0,diameter,github.edgelist,172161291,00:15:40.482718,00:00:08.288268
9,DeepWalk,10.0,0.02032231692438962,0.020175470381990756,0.020469163466788488,64,200,0,diameter,github.edgelist,172161291,00:16:09.293628,00:00:10.008226
9,DeepWalk,10.0,0.022952301550103364,0.025053039509203668,0.020851563591003059,128,200,0,diameter,github.edgelist,172161291,00:21:51.394729,00:00:12.317391
9,N2V,10.0,0.012087854875787646,0.017117673914516247,0.0070580358370590443,4,200,0,diameter,github.edgelist,172161297,00:21:53.915207,00:00:07.516073
9,N2V,10.0,0.007894870552631569,0.0085609284300528343,0.0072288126752103037,8,200,0,diameter,github.edgelist,172161297,00:22:22.137901,00:00:07.748627
9,N2V,10.0,0.0075486300022749343,0.0084861174194047415,0.0066111425851451281,16,200,0,diameter,github.edgelist,172161297,00:22:34.996304,00:00:08.954936
9,N2V,10.0,0.00790250212737634,0.0093889454586094431,0.0064160587961432387,32,200,0,diameter,github.edgelist,172161297,00:22:19.326301,00:00:08.174146
9,N2V,10.0,0.012418594597830755,0.016893400353481376,0.0079437888421801349,64,200,0,diameter,github.edgelist,172161297,00:22:36.973519,00:00:08.765432
9,N2V,10.0,0.015522551592024827,0.021528944213447518,0.0095161589706021371,128,200,0,diameter,github.edgelist,172161297,00:24:58.388952,00:00:10.799054
9,SDNE,1.75,0.026431929769569151,0.027154709260362613,0.02570915027877569,4,200,0,diameter,github.edgelist,172161297,00:01:48.268952,00:00:08.367319
9,SDNE,0.5,0.026910583579919867,0.027178180490346822,0.026642986669492913,8,200,0,diameter,github.edgelist,172161297,00:02:14.334087,00:00:07.941844
9,SDNE,1.0,0.026711920565350843,0.026905221461082821,0.026518619669618864,16,200,0,diameter,github.edgelist,172161297,00:01:56.664173,00:00:08.868035
9,SDNE,1.5,0.026223429726593507,0.026003627657349707,0.026443231795837303,32,200,0,diameter,github.edgelist,172161297,00:01:59.138282,00:00:08.717032
9,SDNE,0.5,0.027194305707102816,0.0276519860589713,0.026736625355234328,64,200,0,diameter,github.edgelist,172161297,00:01:59.589466,00:00:10.772732
9,SDNE,0.25,0.026908663406617479,0.027170024967009959,0.026647301846224998,128,200,0,diameter,github.edgelist,172161297,00:02:05.847024,00:00:13.037142
9,VERSE,7.0,0.017243289755667725,0.023906090856966947,0.010580488654368503,4,200,0,diameter,github.edgelist,172161250,00:05:23.004401,00:00:09.022640
9,VERSE,10.0,0.013319284236956521,0.016042269224488613,0.010596299249424431,8,200,0,diameter,github.edgelist,172161250,00:04:55.978874,00:00:07.986412
9,VERSE,10.0,0.015274676497593169,0.0194332064484471,0.011116146546739238,16,200,0,diameter,github.edgelist,172161250,00:04:47.215937,00:00:07.770217
9,VERSE,10.0,0.0182604392470782,0.023596748454161806,0.012924130039994597,32,200,0,diameter,github.edgelist,172161250,00:05:24.277318,00:00:08.247464
9,VERSE,10.0,0.021034345179778331,0.027119398101613394,0.014949292257943265,64,200,0,diameter,github.edgelist,172161250,00:07:17.687637,00:00:10.315967
9,VERSE,10.0,0.021303039488572033,0.027919531603359516,0.014686547373784553,128,200,0,diameter,github.edgelist,172161250,00:08:57.849498,00:00:11.552110
9,N2V,10.0,0.012983254918816507,0.019214320132480891,0.0067521897051521229,4,200,0,diameter,github.edgelist,172161250,00:23:14.254579,00:00:08.902220
9,N2V,10.0,0.0075519018234573845,0.0083222081685304546,0.0067815954783843144,8,200,0,diameter,github.edgelist,172161250,00:22:37.485597,00:00:07.965071
9,N2V,10.0,0.0082050051683318775,0.00841897841395839,0.0079910319227053644,16,200,0,diameter,github.edgelist,172161250,00:22:38.905009,00:00:07.629375
9,N2V,10.0,0.0082246058534686511,0.00998230851720544,0.0064669031897318608,32,200,0,diameter,github.edgelist,172161250,00:22:41.853445,00:00:08.177543
9,N2V,10.0,0.012852087585207153,0.017374424796014917,0.00832975037439939,64,200,0,diameter,github.edgelist,172161250,00:23:02.053043,00:00:10.102244
9,N2V,10.0,0.015266746861763653,0.021028939346550219,0.0095045543769770868,128,200,0,diameter,github.edgelist,172161250,00:25:03.917729,00:00:11.218215
9,SDNE,0.5,0.027637828706250506,0.028845205357094256,0.026430452055406752,4,200,0,diameter,github.edgelist,172161232,00:01:57.052866,00:00:08.359503
9,SDNE,2.25,0.026502157535796284,0.027007167504393675,0.025997147567198894,8,200,0,diameter,github.edgelist,172161232,00:01:59.993432,00:00:07.906618
9,SDNE,0.75,0.027001083926330847,0.028218368873633663,0.025783798979028032,16,200,0,diameter,github.edgelist,172161232,00:02:00.650143,00:00:09.527854
9,SDNE,0.25,0.026272010225286503,0.025966579700638686,0.026577440749934324,32,200,0,diameter,github.edgelist,172161232,00:02:06.707778,00:00:10.778225
9,SDNE,1.0,0.026604608796203594,0.027415648105028608,0.025793569487378581,64,200,0,diameter,github.edgelist,172161232,00:02:00.436069,00:00:10.651220
9,SDNE,1.0,0.026956720714759828,0.027355627957804315,0.02655781347171534,128,200,0,diameter,github.edgelist,172161232,00:01:58.386709,00:00:11.748484
9,N2V,10.0,0.012555505050054858,0.018069517527606448,0.0070414925725032678,4,200,0,diameter,github.edgelist,1721612243,00:23:57.118134,00:00:07.549461
9,N2V,10.0,0.0082527346759110835,0.0097610240078265485,0.0067444453439956184,8,200,0,diameter,github.edgelist,1721612243,00:22:30.025508,00:00:07.791945
9,N2V,10.0,0.0072171868496791556,0.0078728604875574378,0.0065615132118008743,16,200,0,diameter,github.edgelist,1721612243,00:24:21.960873,00:00:07.633162
9,N2V,10.0,0.0082035916293146261,0.010135555555735594,0.0062716277028936592,32,200,0,diameter,github.edgelist,1721612243,00:22:41.046566,00:00:08.047149
9,N2V,10.0,0.012686023841322624,0.017288400361427522,0.0080836473212177254,64,200,0,diameter,github.edgelist,1721612243,00:22:43.805889,00:00:08.827177
9,N2V,10.0,0.015809841213946744,0.0224509749384167,0.0091687074894767871,128,200,0,diameter,github.edgelist,1721612243,00:25:52.120264,00:00:10.875253
9,SDNE,0.5,0.027869356046143247,0.028956923994627567,0.026781788097658923,4,200,0,diameter,github.edgelist,1721612176,00:02:03.135279,00:00:09.684130
9,SDNE,0.25,0.02656965188950175,0.026515070463719259,0.026624233315284237,8,200,0,diameter,github.edgelist,1721612176,00:02:22.870981,00:00:09.625387
9,SDNE,0.25,0.026186346689549084,0.02560544445934651,0.026767248919751657,16,200,0,diameter,github.edgelist,1721612176,00:02:11.667563,00:00:10.403929
9,SDNE,0.75,0.026919301208919152,0.0271420359393144,0.026696566478523906,32,200,0,diameter,github.edgelist,1721612176,00:02:10.490220,00:00:10.248147
9,SDNE,1.0,0.02685490809381906,0.027191481315303502,0.026518334872334622,64,200,0,diameter,github.edgelist,1721612176,00:02:17.542179,00:00:09.973415
9,SDNE,0.5,0.026470626677754811,0.026267202098749158,0.026674051256760464,128,200,0,diameter,github.edgelist,1721612176,00:02:11.735322,00:00:12.104167
9,N2V,10.0,0.013157962380442268,0.019004632408175785,0.0073112923527087524,4,200,0,diameter,github.edgelist,1721612199,00:23:38.818046,00:00:08.813026
9,N2V,10.0,0.0079811297098044826,0.0087277109084865911,0.0072345485111223757,8,200,0,diameter,github.edgelist,1721612199,00:24:22.476713,00:00:08.226819
9,N2V,10.0,0.0069646117868557619,0.0070088285651145384,0.0069203950085969853,16,200,0,diameter,github.edgelist,1721612199,00:27:29.522853,00:00:07.962324
9,N2V,10.0,0.0075585949389377748,0.0087784471240340747,0.006338742753841475,32,200,0,diameter,github.edgelist,1721612199,00:24:52.967430,00:00:08.320662
9,N2V,10.0,0.012285526308198246,0.01705175038035104,0.0075193022360454534,64,200,0,diameter,github.edgelist,1721612199,00:25:35.224708,00:00:10.205432
9,N2V,10.0,0.01588411440802056,0.022204197249554549,0.0095640315664865735,128,200,0,diameter,github.edgelist,1721612199,00:26:55.974140,00:00:11.389070
9,N2V,10.0,0.011016615024805691,0.015348436029961613,0.00668479401964977,4,200,0,diameter,github.edgelist,1721612152,00:24:45.891996,00:00:08.865166
9,N2V,10.0,0.0075675116430326764,0.0081370488633963449,0.0069979744226690089,8,200,0,diameter,github.edgelist,1721612152,00:25:08.774359,00:00:07.222255
9,N2V,10.0,0.0067336374323168965,0.0073821635191233274,0.0060851113455104647,16,200,0,diameter,github.edgelist,1721612152,00:24:54.402802,00:00:07.447944
9,N2V,10.0,0.0082438411443031684,0.010111866120339012,0.006375816168267324,32,200,0,diameter,github.edgelist,1721612152,00:22:40.661946,00:00:08.172963
9,N2V,10.0,0.010722011387727132,0.014013689353904056,0.0074303334215502078,64,200,0,diameter,github.edgelist,1721612152,00:23:44.193701,00:00:08.691812
9,N2V,10.0,0.015725797094488649,0.021867330399755643,0.0095842637892216559,128,200,0,diameter,github.edgelist,1721612152,00:24:36.319048,00:00:10.856728
9,LINE,2.0,0.021708511682841682,0.029819389459058328,0.013597633906625039,4,200,0,diameter,github.edgelist,1721612176,00:02:43.333293,00:00:07.527577
9,LINE,3.75,0.017646466307958786,0.022959768376840269,0.012333164239077305,8,200,0,diameter,github.edgelist,1721612176,00:02:58.545485,00:00:07.774862
9,LINE,6.25,0.015982215324745155,0.017104679367489391,0.014859751282000922,16,200,0,diameter,github.edgelist,1721612176,00:03:07.715123,00:00:07.936483
9,LINE,6.75,0.014703049779243643,0.015374607321333318,0.014031492237153968,32,200,0,diameter,github.edgelist,1721612176,00:03:20.699127,00:00:08.803993
9,LINE,5.75,0.013624080790595551,0.016234551148931738,0.011013610432259366,64,200,0,diameter,github.edgelist,1721612176,00:04:20.244694,00:00:10.207925
9,LINE,5.0,0.010840958853135307,0.011914817585870811,0.009767100120399802,128,200,0,diameter,github.edgelist,1721612176,00:06:51.144053,00:00:11.224896
9,SDNE,0.5,0.026643037912977154,0.026647537822645583,0.026638538003308728,4,200,0,diameter,github.edgelist,172161273,00:01:58.493432,00:00:07.932214
9,SDNE,1.0,0.027200040394489325,0.027813110398777985,0.026586970390200668,8,200,0,diameter,github.edgelist,172161273,00:02:03.655951,00:00:07.979787
9,SDNE,0.25,0.027317222341573744,0.027861682899352962,0.026772761783794521,16,200,0,diameter,github.edgelist,172161273,00:02:10.463612,00:00:08.288264
9,SDNE,1.25,0.025644384976068357,0.024949226082824849,0.026339543869311869,32,200,0,diameter,github.edgelist,172161273,00:01:59.131147,00:00:10.617278
9,SDNE,0.25,0.026769341964561766,0.026639804965712017,0.026898878963411511,64,200,0,diameter,github.edgelist,172161273,00:02:05.665352,00:00:10.426804
9,SDNE,1.25,0.026821462119922829,0.027830960592154525,0.025811963647691134,128,200,0,diameter,github.edgelist,172161273,00:02:00.458670,00:00:11.214941
9,LINE,2.0,0.021708511682841682,0.029819389459058328,0.013597633906625039,4,200,0,diameter,github.edgelist,1721612163,00:02:51.088508,00:00:08.901085
9,LINE,3.75,0.017646466307958786,0.022959768376840269,0.012333164239077305,8,200,0,diameter,github.edgelist,1721612163,00:02:54.225598,00:00:07.350463
9,LINE,6.25,0.015982215324745155,0.017104679367489391,0.014859751282000922,16,200,0,diameter,github.edgelist,1721612163,00:02:59.285038,00:00:07.959580
9,LINE,6.75,0.014703049779243643,0.015374607321333318,0.014031492237153968,32,200,0,diameter,github.edgelist,1721612163,00:03:14.629989,00:00:08.482649
9,LINE,5.75,0.013624080790595551,0.016234551148931738,0.011013610432259366,64,200,0,diameter,github.edgelist,1721612163,00:04:10.425673,00:00:09.174066
9,LINE,5.0,0.010840958853135307,0.011914817585870811,0.009767100120399802,128,200,0,diameter,github.edgelist,1721612163,00:06:30.962221,00:00:10.954724
9,N2V,10.0,0.011531545678620058,0.015892397297405509,0.0071706940598346078,4,200,0,diameter,github.edgelist,1721612196,00:22:20.341007,00:00:07.553809
9,N2V,10.0,0.0070994604357498409,0.0083361471690577664,0.0058627737024419153,8,200,0,diameter,github.edgelist,1721612196,00:21:38.830382,00:00:07.243222
9,N2V,10.0,0.0084640513418906948,0.0085148955362626365,0.0084132071475187531,16,200,0,diameter,github.edgelist,1721612196,00:23:11.498081,00:00:07.790219
9,N2V,10.0,0.0081131717691920666,0.00999547656914917,0.0062308669692349638,32,200,0,diameter,github.edgelist,1721612196,00:22:19.072104,00:00:07.900597
9,N2V,10.0,0.012524547727026745,0.017264724633815391,0.0077843708202380976,64,200,0,diameter,github.edgelist,1721612196,00:22:50.201604,00:00:08.729400
9,N2V,10.0,0.015126299782272958,0.020696462984936891,0.009556136579609022,128,200,0,diameter,github.edgelist,1721612196,00:25:48.891940,00:00:11.467514
9,VERSE,6.75,0.015913912286348697,0.021864896386486376,0.0099629281862110217,4,200,0,diameter,github.edgelist,172161297,00:04:52.737641,00:00:09.011547
9,VERSE,10.0,0.013322459604994655,0.016499483837585666,0.010145435372403644,8,200,0,diameter,github.edgelist,172161297,00:04:38.456024,00:00:08.901751
9,VERSE,10.0,0.015848000422867086,0.020654518937540774,0.0110414819081934,16,200,0,diameter,github.edgelist,172161297,00:04:49.656324,00:00:08.393922
9,VERSE,10.0,0.018688958558449646,0.023743003747734186,0.01363491336916511,32,200,0,diameter,github.edgelist,172161297,00:05:09.024672,00:00:09.400531
9,VERSE,10.0,0.020912380465263655,0.026673668721392593,0.015151092209134718,64,200,0,diameter,github.edgelist,172161297,00:09:21.672028,00:00:09.425607
9,VERSE,10.0,0.022562613598562528,0.0300109947828,0.015114232414325059,128,200,0,diameter,github.edgelist,172161297,00:13:37.860059,00:00:11.295515
9,DeepWalk,10.0,0.017173979084042352,0.02171597716486829,0.012631981003216415,4,200,0,diameter,github.edgelist,172161273,00:11:38.420936,00:00:07.865757
9,DeepWalk,10.0,0.016310285318136789,0.015921703219804663,0.016698867416468918,8,200,0,diameter,github.edgelist,172161273,00:12:45.550320,00:00:07.764068
9,DeepWalk,10.0,0.017439253503520869,0.015552454883223127,0.019326052123818611,16,200,0,diameter,github.edgelist,172161273,00:14:29.556206,00:00:08.098583
9,DeepWalk,10.0,0.018488260007584925,0.016998359337279129,0.019978160677890718,32,200,0,diameter,github.edgelist,172161273,00:14:24.283819,00:00:08.628446
9,DeepWalk,10.0,0.020589528537793098,0.020709475371767355,0.020469581703818837,64,200,0,diameter,github.edgelist,172161273,00:15:49.843568,00:00:09.354439
9,DeepWalk,10.0,0.022809296298019172,0.024627429972245464,0.020991162623792879,128,200,0,diameter,github.edgelist,172161273,00:19:24.354024,00:00:11.563211
9,N2V,10.0,0.011792691251172823,0.016925887336403368,0.0066594951659422795,4,200,0,diameter,github.edgelist,1721612168,00:22:29.572088,00:00:09.641298
9,N2V,10.0,0.0074199906931752,0.0078752842133067817,0.0069646971730436182,8,200,0,diameter,github.edgelist,1721612168,00:22:46.942639,00:00:07.473432
9,N2V,10.0,0.0071618378849766309,0.0080045313444300735,0.0063191444255231892,16,200,0,diameter,github.edgelist,1721612168,00:23:37.196988,00:00:07.568919
9,N2V,10.0,0.0078936542772844939,0.009233013576394028,0.0065542949781749616,32,200,0,diameter,github.edgelist,1721612168,00:23:09.325478,00:00:08.094241
9,N2V,10.0,0.012494954953342782,0.017068773054457205,0.00792113685222836,64,200,0,diameter,github.edgelist,1721612168,00:23:35.025036,00:00:09.118541
9,N2V,10.0,0.015220626159848524,0.021128544477306145,0.0093127078423909052,128,200,0,diameter,github.edgelist,1721612168,00:26:06.464064,00:00:12.860951
9,VERSE,7.75,0.01553094581654392,0.022049788917198391,0.0090121027158894477,4,200,0,diameter,github.edgelist,1721612128,00:04:41.030159,00:00:11.273053
9,VERSE,10.0,0.011759325971544984,0.014184265811187225,0.0093343861319027457,8,200,0,diameter,github.edgelist,1721612128,00:04:24.132351,00:00:07.176823
9,VERSE,10.0,0.01569197089419349,0.019508424884234883,0.011875516904152093,16,200,0,diameter,github.edgelist,1721612128,00:04:49.564049,00:00:07.505165
9,VERSE,10.0,0.0185317223751164,0.024137478776045055,0.012925965974187745,32,200,0,diameter,github.edgelist,1721612128,00:05:10.104226,00:00:08.023081
9,VERSE,10.0,0.021085384470995353,0.027524462094520957,0.014646306847469745,64,200,0,diameter,github.edgelist,1721612128,00:06:25.787464,00:00:08.905324
9,VERSE,10.0,0.022581144304740484,0.029751567148288943,0.015410721461192026,128,200,0,diameter,github.edgelist,1721612128,00:08:45.871849,00:00:11.174137
9,LINE,2.0,0.021708511682841682,0.029819389459058328,0.013597633906625039,4,200,0,diameter,github.edgelist,1721612196,00:02:49.645084,00:00:07.693888
9,LINE,3.75,0.017646466307958786,0.022959768376840269,0.012333164239077305,8,200,0,diameter,github.edgelist,1721612196,00:03:07.180563,00:00:08.832399
9,LINE,6.25,0.015982215324745155,0.017104679367489391,0.014859751282000922,16,200,0,diameter,github.edgelist,1721612196,00:03:03.578928,00:00:07.346733
9,LINE,6.75,0.014703049779243643,0.015374607321333318,0.014031492237153968,32,200,0,diameter,github.edgelist,1721612196,00:03:15.995211,00:00:09.332568
9,LINE,5.75,0.013624080790595551,0.016234551148931738,0.011013610432259366,64,200,0,diameter,github.edgelist,1721612196,00:04:06.746051,00:00:09.895359
9,LINE,5.0,0.010840958853135307,0.011914817585870811,0.009767100120399802,128,200,0,diameter,github.edgelist,1721612196,00:06:21.424568,00:00:11.807247
9,SDNE,0.25,0.02645848112930034,0.026276629062159523,0.026640333196441161,4,200,0,diameter,github.edgelist,172161262,00:01:49.732728,00:00:07.535032
9,SDNE,0.5,0.026263185537854294,0.025935070243383387,0.0265913008323252,8,200,0,diameter,github.edgelist,172161262,00:01:53.713130,00:00:07.896047
9,SDNE,1.0,0.026757596563095416,0.02770715286234152,0.025808040263849311,16,200,0,diameter,github.edgelist,172161262,00:01:52.081061,00:00:08.600442
9,SDNE,1.75,0.02610323805662753,0.026411113215599843,0.02579536289765522,32,200,0,diameter,github.edgelist,172161262,00:01:49.585466,00:00:08.646461
9,SDNE,0.25,0.026909898163586229,0.027006914265638154,0.0268128820615343,64,200,0,diameter,github.edgelist,172161262,00:02:03.988990,00:00:10.928827
9,SDNE,0.75,0.026186476376870244,0.02593786400564491,0.026435088748095577,128,200,0,diameter,github.edgelist,172161262,00:02:06.672858,00:00:11.771276
9,HOPE,0.25,0.027797494364263934,0.028822221041261007,0.026772767687266861,4,200,0,diameter,github.edgelist,1721612117,00:12:56.524031,00:00:08.482000
9,HOPE,0.5,0.0279252016293021,0.029288686528988486,0.026561716729615714,8,200,0,diameter,github.edgelist,1721612117,00:13:06.637576,00:00:08.848148
9,HOPE,0.5,0.02717666766855948,0.027865827353341859,0.026487507983777105,16,200,0,diameter,github.edgelist,1721612117,00:13:00.264617,00:00:09.750389
9,HOPE,0.5,0.026669562722976058,0.026870407510536452,0.026468717935415664,32,200,0,diameter,github.edgelist,1721612117,00:13:16.948060,00:00:09.696002
