experiment,algorithm,best_alpha,best_div_score,best_div_external,best_div_internal,dim,l,f,m,graph,iter,alg_duration,cge_duration
9,DeepWalk,10.0,0.0043622580930199857,0.0028731866732123116,0.00585132951282766,32,200,0,diameter,email-eu.edgelist,1721612224,00:00:15.662666,00:00:09.233188
9,DeepWalk,10.0,0.0050464486987110485,0.0014871862376156738,0.0086057111598064236,64,200,0,diameter,email-eu.edgelist,1721612224,00:00:16.003409,00:00:10.433430
9,DeepWalk,10.0,0.0038961359769961253,0.0017104530492062129,0.0060818189047860379,128,200,0,diameter,email-eu.edgelist,1721612224,00:00:21.082267,00:00:10.291700
9,DeepWalk,5.5,0.010377709759160842,0.012268983199794652,0.0084864363185270329,4,200,0,diameter,email-eu.edgelist,1721612237,00:00:13.713195,00:00:07.069166
9,DeepWalk,10.0,0.0023411996986772762,0.0020097779713788714,0.002672621425975681,8,200,0,diameter,email-eu.edgelist,1721612237,00:00:15.823319,00:00:07.066164
9,DeepWalk,9.25,0.0029148455752082193,0.0016269857894460813,0.0042027053609703571,16,200,0,diameter,email-eu.edgelist,1721612237,00:00:15.587632,00:00:07.129862
9,DeepWalk,10.0,0.0035610480983376035,0.0015171988478428953,0.0056048973488323113,32,200,0,diameter,email-eu.edgelist,1721612237,00:00:15.624174,00:00:07.062057
9,DeepWalk,10.0,0.0053650648955142662,0.0016187577960743787,0.0091113719949541538,64,200,0,diameter,email-eu.edgelist,1721612237,00:00:22.044930,00:00:07.362709
9,DeepWalk,10.0,0.003672301386291175,0.0015035492520455555,0.0058410535205367948,128,200,0,diameter,email-eu.edgelist,1721612237,00:00:28.254817,00:00:08.799002
9,DeepWalk,6.5,0.0086106416465552039,0.01020990452340566,0.0070113787697047483,4,200,0,diameter,email-eu.edgelist,1721612219,00:00:14.532121,00:00:13.603388
9,DeepWalk,10.0,0.0026685853947269428,0.001949790936768221,0.0033873798526856645,8,200,0,diameter,email-eu.edgelist,1721612219,00:00:14.794265,00:00:07.201072
9,DeepWalk,9.75,0.0030906635357551395,0.002142778698859447,0.0040385483726508324,16,200,0,diameter,email-eu.edgelist,1721612219,00:00:17.024716,00:00:07.162461
9,DeepWalk,8.25,0.00443076571581228,0.0026338690329085609,0.0062276623987159987,32,200,0,diameter,email-eu.edgelist,1721612219,00:00:14.499145,00:00:07.270851
9,DeepWalk,10.0,0.0050982374128357363,0.0017462710002965111,0.008450203825374961,64,200,0,diameter,email-eu.edgelist,1721612219,00:00:18.314216,00:00:08.508346
9,DeepWalk,10.0,0.00452812786471795,0.0018967095672592976,0.0071595461621766013,128,200,0,diameter,email-eu.edgelist,1721612219,00:00:26.345097,00:00:07.839998
9,DeepWalk,6.5,0.0082079808523371923,0.0094330025363234676,0.0069829591683509178,4,200,0,diameter,email-eu.edgelist,1721612231,00:00:18.725628,00:00:09.991814
9,DeepWalk,10.0,0.0025892649678118246,0.0020496619442624746,0.0031288679913611746,8,200,0,diameter,email-eu.edgelist,1721612231,00:00:19.826209,00:00:09.808235
9,DeepWalk,9.25,0.0030729217253415704,0.0019373547670685253,0.0042084886836146152,16,200,0,diameter,email-eu.edgelist,1721612231,00:00:23.701595,00:00:11.017745
9,DeepWalk,10.0,0.0038958121293924809,0.0017949594138746609,0.0059966648449103011,32,200,0,diameter,email-eu.edgelist,1721612231,00:00:18.295776,00:00:10.222222
9,DeepWalk,10.0,0.0046349385566462082,0.0019315911537593679,0.0073382859595330476,64,200,0,diameter,email-eu.edgelist,1721612231,00:00:23.255865,00:00:10.361630
9,DeepWalk,10.0,0.0041428658457097322,0.001867939428676933,0.0064177922627425311,128,200,0,diameter,email-eu.edgelist,1721612231,00:00:29.459859,00:00:10.634238
9,DeepWalk,5.75,0.0088795445358554621,0.010663785454370096,0.0070953036173408285,4,200,0,diameter,email-eu.edgelist,1721612234,00:00:15.302670,00:00:07.382750
9,DeepWalk,10.0,0.0022547857812568206,0.0017887356864237439,0.0027208358760898972,8,200,0,diameter,email-eu.edgelist,1721612234,00:00:13.328858,00:00:07.341257
9,DeepWalk,9.25,0.0035401633171975215,0.0021807240206853438,0.0048996026137097,16,200,0,diameter,email-eu.edgelist,1721612234,00:00:17.000470,00:00:08.347780
9,DeepWalk,10.0,0.0043183511457259918,0.0019514080133595159,0.0066852942780924671,32,200,0,diameter,email-eu.edgelist,1721612234,00:00:20.128236,00:00:07.181706
9,DeepWalk,10.0,0.0045613157000660241,0.0020342012687963157,0.007088430131335732,64,200,0,diameter,email-eu.edgelist,1721612234,00:00:18.941298,00:00:07.405052
9,DeepWalk,10.0,0.0036585992908039749,0.001392045943244979,0.0059251526383629705,128,200,0,diameter,email-eu.edgelist,1721612234,00:00:27.118395,00:00:08.970515
9,DeepWalk,5.5,0.00912787729989777,0.010572303515940028,0.0076834510838555085,4,200,0,diameter,email-eu.edgelist,1721612199,00:00:14.317930,00:00:09.224455
9,DeepWalk,10.0,0.0023025021825008743,0.0018436657902599727,0.0027613385747417762,8,200,0,diameter,email-eu.edgelist,1721612199,00:00:16.138862,00:00:07.120061
9,DeepWalk,7.5,0.0033802437983240265,0.0021438627180025271,0.0046166248786455259,16,200,0,diameter,email-eu.edgelist,1721612199,00:00:23.817328,00:00:07.413310
9,DeepWalk,10.0,0.0038533035422455507,0.0019445103050366513,0.00576209677945445,32,200,0,diameter,email-eu.edgelist,1721612199,00:00:16.226897,00:00:07.207132
9,DeepWalk,10.0,0.0036588700262928293,0.0017722370004056151,0.0055455030521800435,64,200,0,diameter,email-eu.edgelist,1721612199,00:00:20.529126,00:00:07.187729
9,DeepWalk,10.0,0.0034651893766918414,0.0013120126698227571,0.005618366083560926,128,200,0,diameter,email-eu.edgelist,1721612199,00:00:40.533342,00:00:07.802564
