experiment,algorithm,best_alpha,best_div_score,best_div_external,best_div_internal,dim,l,f,m,graph,iter,alg_duration,cge_duration
9,DeepWalk,10.0,0.0040742739949681112,0.0049226899232587256,0.0032258580666774958,8,200,0,diameter,airports.edgelist,1721612163,00:00:06.513633,00:00:07.268067
9,DeepWalk,10.0,0.0032679469819248677,0.0036812203979030658,0.00285467356594667,16,200,0,diameter,airports.edgelist,1721612163,00:00:06.909547,00:00:07.108113
9,DeepWalk,10.0,0.0031862458742730067,0.003309101200805058,0.0030633905477409555,32,200,0,diameter,airports.edgelist,1721612163,00:00:06.670891,00:00:07.288245
9,DeepWalk,10.0,0.0028897910510526769,0.0025658088626922056,0.0032137732394131487,64,200,0,diameter,airports.edgelist,1721612163,00:00:08.215246,00:00:07.340002
9,DeepWalk,10.0,0.0029727980375584685,0.0026749653666597838,0.0032706307084571533,128,200,0,diameter,airports.edgelist,1721612163,00:00:11.184894,00:00:07.726731
9,DeepWalk,10.0,0.0037509685805614,0.0049554096078441448,0.0025465275532786553,4,200,0,diameter,airports.edgelist,1721612164,00:00:06.047153,00:00:07.142430
9,DeepWalk,10.0,0.003900322051664025,0.0047318269689341575,0.003068817134393892,8,200,0,diameter,airports.edgelist,1721612164,00:00:06.403706,00:00:07.194587
9,DeepWalk,10.0,0.0032925182543337788,0.0035735839889852196,0.0030114525196823379,16,200,0,diameter,airports.edgelist,1721612164,00:00:08.025544,00:00:06.966385
9,DeepWalk,10.0,0.0038850595158659556,0.0044462300115275391,0.0033238890202043725,32,200,0,diameter,airports.edgelist,1721612164,00:00:07.088643,00:00:07.205738
9,DeepWalk,10.0,0.0033224231778288104,0.003351335720411428,0.0032935106352461932,64,200,0,diameter,airports.edgelist,1721612164,00:00:09.421955,00:00:07.410215
9,DeepWalk,10.0,0.003011247976167768,0.0027517758674014078,0.0032707200849341287,128,200,0,diameter,airports.edgelist,1721612164,00:00:12.034496,00:00:07.983540
