experiment,algorithm,delta_exp,best_alpha,best_div_score,best_div_external,best_div_internal,dim,l,f,m,graph_seed
8,line,0.65,3.75,0.00152410027363587,0.0014266397748427205,0.0016215607724290198,128,200,0,diameter,exp8_network_seed81_param0_65.dat
8,line,0.65,3.25,0.00040591296648092255,0.00024543829331903183,0.00056638763964281334,128,200,0,diameter,exp8_network_seed82_param0_65.dat
8,line,0.65,4.5,0.00088301181922080378,0.00038023032176315655,0.001385793316678451,128,200,0,diameter,exp8_network_seed83_param0_65.dat
8,line,0.65,3.5,0.0018093998685697176,0.0016498900303361065,0.001968909706803329,128,200,0,diameter,exp8_network_seed84_param0_65.dat
8,line,0.65,4.25,0.0021996259752267737,0.0017377917145727903,0.0026614602358807568,128,200,0,diameter,exp8_network_seed85_param0_65.dat
8,line,0.65,2.75,0.00084148061325468946,0.00069285621826753853,0.00099010500824184039,128,200,0,diameter,exp8_network_seed86_param0_65.dat
8,line,0.65,3,0.0021284908130561244,0.0022671640963407066,0.0019898175297715422,128,200,0,diameter,exp8_network_seed87_param0_65.dat
8,line,0.65,1.75,0.0010811360558298151,0.0010316246916380004,0.0011306474200216297,128,200,0,diameter,exp8_network_seed88_param0_65.dat
8,line,0.65,4.25,0.0012630031899724318,0.00076706200177921913,0.0017589443781656448,128,200,0,diameter,exp8_network_seed89_param0_65.dat
8,line,0.25,10,0.0032780382073398567,0.0062672453520274951,0.00028883106265221829,128,200,0,diameter,exp8_network_seed8_param0_25.dat
8,line,0.7,2,0.00051274829566052367,0.00046563408392995997,0.00055986250739108743,128,200,0,diameter,exp8_network_seed90_param0_7.dat
8,line,0.7,3.25,0.0012063950323444781,0.00069007494432856645,0.00172271512036039,128,200,0,diameter,exp8_network_seed91_param0_7.dat
8,line,0.7,3.25,0.00090813987891005929,0.00055334071964028143,0.0012629390381798371,128,200,0,diameter,exp8_network_seed92_param0_7.dat
8,line,0.7,2,0.00059862218044243957,0.00047689126474283514,0.00072035309614204394,128,200,0,diameter,exp8_network_seed93_param0_7.dat
8,line,0.7,1.75,0.0047270237606899662,0.0077511088111340259,0.0017029387102459061,128,200,0,diameter,exp8_network_seed94_param0_7.dat
8,line,0.7,3.25,0.0016485377663158095,0.0013036508886210734,0.0019934246440105456,128,200,0,diameter,exp8_network_seed95_param0_7.dat
8,line,0.7,2.75,0.0038398404998187135,0.0052689149822483395,0.0024107660173890875,128,200,0,diameter,exp8_network_seed96_param0_7.dat
8,line,0.7,2.5,0.0008432632777088838,0.00095316388040685358,0.00073336267501091412,128,200,0,diameter,exp8_network_seed97_param0_7.dat
8,line,0.7,2,0.0021168631184446721,0.002868676593197967,0.001365049643691377,128,200,0,diameter,exp8_network_seed98_param0_7.dat
8,line,0.7,3,0.00073159300056636011,0.00072122107029913693,0.00074196493083358319,128,200,0,diameter,exp8_network_seed99_param0_7.dat
8,line,0.25,10,0.0030047684156129357,0.005774239004211916,0.00023529782701395507,128,200,0,diameter,exp8_network_seed9_param0_25.dat
8,node2vec,0.5,5,0.00013265878570335781,0.00012431094181560931,0.00014100662959110633,128,200,0,diameter,exp8_network_seed55_param0_5.dat
8,node2vec,0.5,4.5,0.00011721072625645862,0.00011221075712039064,0.00012221069539252659,128,200,0,diameter,exp8_network_seed56_param0_5.dat
8,node2vec,0.5,5.5,0.00013240045954128691,0.00011413586302369083,0.00015066505605888298,128,200,0,diameter,exp8_network_seed57_param0_5.dat
8,node2vec,0.5,4.5,0.00012381746961665684,0.00011094495061710801,0.00013668998861620567,128,200,0,diameter,exp8_network_seed58_param0_5.dat
8,node2vec,0.5,5,0.00012307665550687329,0.00013897001393824518,0.00010718329707550141,128,200,0,diameter,exp8_network_seed59_param0_5.dat
8,node2vec,0.25,3,0.000141308272409428,0.00017006504611718045,0.00011255149870167554,128,200,0,diameter,exp8_network_seed5_param0_25.dat
8,node2vec,0.55,5,0.00013222995561852852,0.00012148128754254153,0.00014297862369451551,128,200,0,diameter,exp8_network_seed60_param0_55.dat
8,node2vec,0.55,4.5,0.0001261468704588054,0.00016501867361481449,8.7275067302796278e-05,128,200,0,diameter,exp8_network_seed61_param0_55.dat
8,node2vec,0.55,4.25,0.00011022734730826201,0.00012622188251173609,9.4232812104787933e-05,128,200,0,diameter,exp8_network_seed62_param0_55.dat
8,node2vec,0.55,4.75,0.00011035467781821343,0.00013055065476961776,9.01587008668091e-05,128,200,0,diameter,exp8_network_seed63_param0_55.dat
8,node2vec,0.55,4.25,0.00012180109396404184,0.00014142888301452096,0.0001021733049135627,128,200,0,diameter,exp8_network_seed64_param0_55.dat
8,node2vec,0.55,4.25,0.00012082706757331909,0.00014001726429229932,0.00010163687085433888,128,200,0,diameter,exp8_network_seed65_param0_55.dat
8,node2vec,0.55,4.75,0.00011660554805352857,0.00012427054169019907,0.00010894055441685808,128,200,0,diameter,exp8_network_seed66_param0_55.dat
8,node2vec,0.55,5,0.00013663272247204717,0.00017466895850675758,9.8596486437336743e-05,128,200,0,diameter,exp8_network_seed67_param0_55.dat
8,node2vec,0.55,4.25,0.00012320130436678815,0.00014189114184794669,0.00010451146688562962,128,200,0,diameter,exp8_network_seed68_param0_55.dat
8,node2vec,0.55,5,0.00011336382837637789,0.00010186192178405563,0.00012486573496870015,128,200,0,diameter,exp8_network_seed69_param0_55.dat
8,node2vec,0.25,3,0.00014584501871001205,0.0001777543354311552,0.0001139357019888689,128,200,0,diameter,exp8_network_seed6_param0_25.dat
8,node2vec,0.6,4.5,0.00012383594943313702,0.00013969874441072149,0.00010797315445555256,128,200,0,diameter,exp8_network_seed70_param0_6.dat
8,node2vec,0.6,4.5,0.00012237427916361179,0.00012703937013116334,0.00011770918819606026,128,200,0,diameter,exp8_network_seed71_param0_6.dat
8,node2vec,0.6,4.5,0.0001385193998849052,0.00013862987497355268,0.00013840892479625771,128,200,0,diameter,exp8_network_seed72_param0_6.dat
8,node2vec,0.6,4.25,0.00011249057209480221,0.0001490902887377105,7.5890855451893926e-05,128,200,0,diameter,exp8_network_seed73_param0_6.dat
8,node2vec,0.6,5,0.00012207242088083458,0.00014018897303073066,0.00010395586873093852,128,200,0,diameter,exp8_network_seed74_param0_6.dat
8,node2vec,0.6,5,0.00013610571482497203,0.00015872000801748668,0.00011349142163245734,128,200,0,diameter,exp8_network_seed75_param0_6.dat
8,node2vec,0.6,4.75,9.4395007902503081e-05,9.33379341496478e-05,9.5452081655358345e-05,128,200,0,diameter,exp8_network_seed76_param0_6.dat
8,node2vec,0.6,4.75,0.0001299978826249051,0.00017252988141431907,8.7465883835491153e-05,128,200,0,diameter,exp8_network_seed77_param0_6.dat
8,verse,0.5,10,0.00079344642654808467,0.0014437558300723521,0.00014313702302381717,128,200,0,diameter,exp8_network_seed55_param0_5.dat
8,verse,0.5,10,0.00059690896496052343,0.0011191362727129926,7.4681657208054347e-05,128,200,0,diameter,exp8_network_seed56_param0_5.dat
8,verse,0.5,10,0.00023693695969777213,0.00044518613359235775,2.8687785803186523e-05,128,200,0,diameter,exp8_network_seed57_param0_5.dat
8,verse,0.5,10,0.00068407483353805185,0.0012732318279008808,9.4917839175222963e-05,128,200,0,diameter,exp8_network_seed58_param0_5.dat
8,verse,0.5,10,0.00078160979887020822,0.0014584394970825697,0.00010478010065784665,128,200,0,diameter,exp8_network_seed59_param0_5.dat
8,verse,0.25,10,0.0012231294190251352,0.0023094517105713788,0.00013680712747889153,128,200,0,diameter,exp8_network_seed5_param0_25.dat
8,verse,0.55,10,0.000703916082828522,0.0013463420428927843,6.1490122764259678e-05,128,200,0,diameter,exp8_network_seed60_param0_55.dat
8,verse,0.55,10,0.00047210120979870732,0.00078996345077689094,0.00015423896882052368,128,200,0,diameter,exp8_network_seed61_param0_55.dat
8,verse,0.55,10,0.00059890868086677,0.0010062930160138796,0.00019152434571966033,128,200,0,diameter,exp8_network_seed62_param0_55.dat
8,verse,0.55,10,0.00047804170735199193,0.00082240917630242022,0.00013367423840156365,128,200,0,diameter,exp8_network_seed63_param0_55.dat
8,verse,0.55,10,0.00059728728934348445,0.0010244199243424974,0.00017015465434447135,128,200,0,diameter,exp8_network_seed64_param0_55.dat
8,verse,0.55,10,0.00044672767836492771,0.00084428195591086989,4.9173400818985544e-05,128,200,0,diameter,exp8_network_seed65_param0_55.dat
8,verse,0.55,10,0.00025501105748568795,0.00047801473525719282,3.2007379714183091e-05,128,200,0,diameter,exp8_network_seed66_param0_55.dat
8,verse,0.55,10,0.00038618551582913054,0.00063195154750206263,0.00014041948415619842,128,200,0,diameter,exp8_network_seed67_param0_55.dat
8,verse,0.55,10,0.00058049741209842518,0.001119836750883407,4.1158073313443357e-05,128,200,0,diameter,exp8_network_seed68_param0_55.dat
8,verse,0.55,10,0.00075908285080306234,0.0013386606367074153,0.00017950506489870934,128,200,0,diameter,exp8_network_seed69_param0_55.dat
8,verse,0.25,10,0.00059971598979284351,0.0011385015193158693,6.0930460269817757e-05,128,200,0,diameter,exp8_network_seed6_param0_25.dat
8,verse,0.6,10,0.0006253533317967892,0.0010715665569576936,0.00017914010663588472,128,200,0,diameter,exp8_network_seed70_param0_6.dat
8,verse,0.6,10,0.00052337763432135261,0.00088438216540658054,0.0001623731032361247,128,200,0,diameter,exp8_network_seed71_param0_6.dat
8,verse,0.6,10,0.00047871219960929573,0.00082852408656706946,0.00012890031265152207,128,200,0,diameter,exp8_network_seed72_param0_6.dat
8,verse,0.6,10,0.00042869842406622249,0.000755101141724173,0.00010229570640827199,128,200,0,diameter,exp8_network_seed73_param0_6.dat
8,verse,0.6,10,0.00069291024970678208,0.0012696114178008865,0.0001162090816126778,128,200,0,diameter,exp8_network_seed74_param0_6.dat
8,verse,0.6,10,0.00058335491602701836,0.0010436022669607617,0.00012310756509327495,128,200,0,diameter,exp8_network_seed75_param0_6.dat
8,verse,0.6,10,9.3349452766866727e-05,0.00014403765165808306,4.2661253875650391e-05,128,200,0,diameter,exp8_network_seed76_param0_6.dat
8,verse,0.6,10,0.00040327518687950236,0.00066516707414078437,0.0001413832996182204,128,200,0,diameter,exp8_network_seed77_param0_6.dat
8,node2vec,0.5,5,0.00013076760247641804,0.00011859909882774374,0.00014293610612509236,128,200,0,diameter,exp8_network_seed55_param0_5.dat
8,node2vec,0.5,5,0.00010913485384766436,8.74749139180487e-05,0.00013079479377728,128,200,0,diameter,exp8_network_seed56_param0_5.dat
8,node2vec,0.5,4.5,0.00012581484614459758,0.00014612823409980891,0.00010550145818938626,128,200,0,diameter,exp8_network_seed57_param0_5.dat
8,node2vec,0.5,4.25,0.00012398770180826058,0.00011637924349303184,0.00013159616012348933,128,200,0,diameter,exp8_network_seed58_param0_5.dat
8,node2vec,0.5,4.5,0.00014020277756384542,0.00016024716540829597,0.00012015838971939485,128,200,0,diameter,exp8_network_seed59_param0_5.dat
8,node2vec,0.25,3,0.00015898389413540365,0.00012255097070360471,0.00019541681756720259,128,200,0,diameter,exp8_network_seed5_param0_25.dat
8,node2vec,0.55,4.5,0.00014286775300342277,0.00013242087951083076,0.00015331462649601478,128,200,0,diameter,exp8_network_seed60_param0_55.dat
8,node2vec,0.55,4.5,9.8764227588944887e-05,7.8548571505625492e-05,0.00011897988367226428,128,200,0,diameter,exp8_network_seed61_param0_55.dat
8,node2vec,0.55,4.5,0.0001131741042395666,0.00013213410668448439,9.4214101794648817e-05,128,200,0,diameter,exp8_network_seed62_param0_55.dat
8,node2vec,0.55,4.75,0.00010650237336359941,0.00013444651756388192,7.85582291633169e-05,128,200,0,diameter,exp8_network_seed63_param0_55.dat
8,node2vec,0.55,4.75,0.00011043649922586572,0.00011059422079888096,0.00011027877765285048,128,200,0,diameter,exp8_network_seed64_param0_55.dat
8,node2vec,0.55,4.75,0.00010635179320449931,0.0001225963871260074,9.0107199282991228e-05,128,200,0,diameter,exp8_network_seed65_param0_55.dat
8,node2vec,0.55,4.5,0.00010501605577281528,0.00014173471217553574,6.8297399370094815e-05,128,200,0,diameter,exp8_network_seed66_param0_55.dat
8,node2vec,0.55,5,0.0001226197467577,0.000108750461501154,0.000136489032014246,128,200,0,diameter,exp8_network_seed67_param0_55.dat
8,node2vec,0.55,5,0.00014561698070789187,0.00015775079372197439,0.00013348316769380936,128,200,0,diameter,exp8_network_seed68_param0_55.dat
8,node2vec,0.55,4.75,0.00011255988593415715,9.319561370696813e-05,0.00013192415816134617,128,200,0,diameter,exp8_network_seed69_param0_55.dat
8,node2vec,0.25,3,0.00015083295258156202,0.00014764841409478082,0.00015401749106834322,128,200,0,diameter,exp8_network_seed6_param0_25.dat
8,node2vec,0.6,5,0.00015545133490919223,0.00018459553019783167,0.00012630713962055279,128,200,0,diameter,exp8_network_seed70_param0_6.dat
8,node2vec,0.6,5,0.00010828497518783713,0.00012073124264335894,9.5838707732315325e-05,128,200,0,diameter,exp8_network_seed71_param0_6.dat
8,node2vec,0.6,4.5,0.00011344749663711967,0.00011270419858253413,0.0001141907946917052,128,200,0,diameter,exp8_network_seed72_param0_6.dat
8,node2vec,0.6,4.5,0.00010191040919267813,0.00013981704226958587,6.40037761157704e-05,128,200,0,diameter,exp8_network_seed73_param0_6.dat
8,node2vec,0.6,5.25,0.0001485745953351693,0.00021184630679912554,8.5302883871213027e-05,128,200,0,diameter,exp8_network_seed74_param0_6.dat
8,node2vec,0.6,4.5,0.00013630623664524809,0.00014472555820690155,0.00012788691508359464,128,200,0,diameter,exp8_network_seed75_param0_6.dat
8,node2vec,0.6,4.5,0.00011621351300522522,0.0001505540191852214,8.1873006825229042e-05,128,200,0,diameter,exp8_network_seed76_param0_6.dat
8,node2vec,0.6,4.5,9.9412085444741224e-05,0.00011133639993700964,8.7487770952472812e-05,128,200,0,diameter,exp8_network_seed77_param0_6.dat
8,verse,0.4,10,0.00062246072581446021,0.0011326118752520856,0.00011230957637683474,128,200,0,diameter,exp8_network_seed32_param0_4.dat
8,verse,0.4,10,0.00082553383877392427,0.0015119805317673728,0.00013908714578047586,128,200,0,diameter,exp8_network_seed33_param0_4.dat
8,verse,0.4,10,0.00052366848592744816,0.00099021022498772772,5.7126746867168596e-05,128,200,0,diameter,exp8_network_seed34_param0_4.dat
8,verse,0.4,10,0.00092173444003185666,0.0017096011386339438,0.0001338677414297696,128,200,0,diameter,exp8_network_seed35_param0_4.dat
8,verse,0.4,10,0.00090671984756613355,0.0017451939101667765,6.8245784965490565e-05,128,200,0,diameter,exp8_network_seed36_param0_4.dat
8,verse,0.4,10,0.00055265198872282457,0.0010538269753284091,5.1477002117240013e-05,128,200,0,diameter,exp8_network_seed37_param0_4.dat
8,verse,0.4,10,0.00059917070558180229,0.0011270137674060012,7.1327643757603421e-05,128,200,0,diameter,exp8_network_seed38_param0_4.dat
8,verse,0.4,10,0.000633110780959315,0.0011590645668997973,0.00010715699501883274,128,200,0,diameter,exp8_network_seed39_param0_4.dat
8,verse,0.25,10,0.0009426848274238683,0.0017799540688956967,0.00010541558595203985,128,200,0,diameter,exp8_network_seed3_param0_25.dat
8,verse,0.45,10,0.00047793754608689261,0.00091346793665248349,4.2407155521301772e-05,128,200,0,diameter,exp8_network_seed40_param0_45.dat
8,verse,0.45,10,0.00082251019630280294,0.0015427992211234749,0.00010222117148213095,128,200,0,diameter,exp8_network_seed41_param0_45.dat
8,verse,0.45,10,0.00076409128349271048,0.001374303963341878,0.000153878603643543,128,200,0,diameter,exp8_network_seed42_param0_45.dat
8,verse,0.45,10,0.00063066809851946085,0.0012090939852130243,5.224221182589735e-05,128,200,0,diameter,exp8_network_seed43_param0_45.dat
8,verse,0.45,10,0.00076781736582831172,0.0014364107264336079,9.9224005223015567e-05,128,200,0,diameter,exp8_network_seed44_param0_45.dat
8,verse,0.45,10,0.00055609794282889576,0.0010778153746899815,3.4380510967810014e-05,128,200,0,diameter,exp8_network_seed45_param0_45.dat
8,verse,0.45,10,0.00076664618721782572,0.0014538714971701989,7.9420877265452456e-05,128,200,0,diameter,exp8_network_seed46_param0_45.dat
8,verse,0.45,10,0.001020717182708487,0.0019616311017459764,7.9803263670997587e-05,128,200,0,diameter,exp8_network_seed47_param0_45.dat
8,verse,0.45,10,0.00035766721015963307,0.00063139906714867458,8.39353531705915e-05,128,200,0,diameter,exp8_network_seed48_param0_45.dat
8,verse,0.45,10,0.000616875763962419,0.0011376765056182183,9.6075022306619487e-05,128,200,0,diameter,exp8_network_seed49_param0_45.dat
8,verse,0.25,10,0.0014131263245994714,0.0026938635300175783,0.00013238911918136468,128,200,0,diameter,exp8_network_seed4_param0_25.dat
8,verse,0.5,10,0.00019622809584268156,0.000353643670985354,3.8812520700009145e-05,128,200,0,diameter,exp8_network_seed50_param0_5.dat
8,verse,0.5,10,0.00090581709254384168,0.0015990100832541168,0.0002126241018335665,128,200,0,diameter,exp8_network_seed51_param0_5.dat
8,verse,0.5,10,0.00062047985895007855,0.0010352913855391844,0.00020566833236097283,128,200,0,diameter,exp8_network_seed52_param0_5.dat
8,verse,0.5,10,0.00072051247342339237,0.0012990315398700432,0.00014199340697674162,128,200,0,diameter,exp8_network_seed53_param0_5.dat
8,verse,0.5,10,0.00072564831045495066,0.0013743859999974333,7.6910620912468082e-05,128,200,0,diameter,exp8_network_seed54_param0_5.dat
8,sdne,0.4,10,0.0013733372211054355,0.0024301366989319343,0.00031653774327893675,32,200,0,diameter,exp8_network_seed32_param0_4.dat
8,sdne,0.4,10,0.00096707243251770245,0.0013762953459927063,0.00055784951904269871,32,200,0,diameter,exp8_network_seed33_param0_4.dat
8,sdne,0.4,10,0.0022882830582315146,0.0043915714854705331,0.00018499463099249584,32,200,0,diameter,exp8_network_seed34_param0_4.dat
8,sdne,0.4,10,0.00075132748200997228,0.00084234958133037928,0.00066030538268956529,32,200,0,diameter,exp8_network_seed35_param0_4.dat
8,sdne,0.4,10,0.0014513093515817032,0.0026837347433901742,0.0002188839597732322,32,200,0,diameter,exp8_network_seed36_param0_4.dat
8,sdne,0.4,10,0.00078815166004277918,0.0013574531948927562,0.00021885012519280218,32,200,0,diameter,exp8_network_seed37_param0_4.dat
8,sdne,0.4,10,0.00097729677713666915,0.0018104277180154495,0.00014416583625788873,32,200,0,diameter,exp8_network_seed38_param0_4.dat
8,sdne,0.4,10,0.0011734959974752316,0.0020290085447209872,0.00031798345022947619,32,200,0,diameter,exp8_network_seed39_param0_4.dat
8,sdne,0.25,7.5,0.00080863629094129325,0.000556788841161933,0.0010604837407206535,32,200,0,diameter,exp8_network_seed3_param0_25.dat
8,sdne,0.45,10,0.002261638135043318,0.0042215528672512395,0.00030172340283539628,32,200,0,diameter,exp8_network_seed40_param0_45.dat
8,sdne,0.45,10,0.001199587077720109,0.0022786331832674654,0.00012054097217275249,32,200,0,diameter,exp8_network_seed41_param0_45.dat
8,sdne,0.45,10,0.0019236114957654738,0.0035655188294003767,0.00028170416213057104,32,200,0,diameter,exp8_network_seed42_param0_45.dat
8,sdne,0.45,10,0.0009134527431914817,0.0017143246989699838,0.00011258078741297964,32,200,0,diameter,exp8_network_seed43_param0_45.dat
8,sdne,0.45,10,0.0012359500033335428,0.0023244180999842635,0.00014748190668282204,32,200,0,diameter,exp8_network_seed44_param0_45.dat
8,sdne,0.45,10,0.0010373008184730258,0.0017853385246832827,0.00028926311226276885,32,200,0,diameter,exp8_network_seed45_param0_45.dat
8,sdne,0.45,10,0.00089755882673703106,0.0014920362345806704,0.00030308141889339173,32,200,0,diameter,exp8_network_seed46_param0_45.dat
8,sdne,0.45,10,0.001688561191801102,0.0028653254491450087,0.00051179693445719534,32,200,0,diameter,exp8_network_seed47_param0_45.dat
8,sdne,0.45,10,0.0024411271607211521,0.0047287295422834622,0.00015352477915884155,32,200,0,diameter,exp8_network_seed48_param0_45.dat
8,sdne,0.45,10,0.0024946356323588569,0.0046798366372320334,0.00030943462748568053,32,200,0,diameter,exp8_network_seed49_param0_45.dat
8,sdne,0.25,6,0.00080342260276783188,0.00068743625990707615,0.00091940894562858762,32,200,0,diameter,exp8_network_seed4_param0_25.dat
8,sdne,0.5,10,0.0012254897134025846,0.0023564920370330641,9.4487389772105262e-05,32,200,0,diameter,exp8_network_seed50_param0_5.dat
8,sdne,0.5,10,0.0032149743446048614,0.00620546933243972,0.00022447935677000303,32,200,0,diameter,exp8_network_seed51_param0_5.dat
8,sdne,0.5,10,0.0036808704235877427,0.0070320663071468305,0.00032967454002865495,32,200,0,diameter,exp8_network_seed52_param0_5.dat
8,sdne,0.5,10,0.0029365663423204756,0.0056911454878344238,0.00018198719680652736,32,200,0,diameter,exp8_network_seed53_param0_5.dat
8,sdne,0.5,10,0.0015607973666837021,0.002990730990883875,0.0001308637424835293,32,200,0,diameter,exp8_network_seed54_param0_5.dat
8,deepWalk,0.25,1.25,0.0004186497284800398,0.00035234867656713396,0.00048495078039294563,32,200,0,diameter,exp8_network_seed0_param0_25.dat
8,deepWalk,0.3,1.25,0.00056221244775349192,0.00023520497905474779,0.00088921991645223594,32,200,0,diameter,exp8_network_seed10_param0_3.dat
8,deepWalk,0.3,1.25,0.00053187155091199219,0.00047954472423774458,0.0005841983775862398,32,200,0,diameter,exp8_network_seed11_param0_3.dat
8,deepWalk,0.3,1.5,0.00038886875315292648,0.0002112202683643348,0.00056651723794151816,32,200,0,diameter,exp8_network_seed12_param0_3.dat
8,deepWalk,0.3,1.5,0.00037411392517042939,0.00022206427863582677,0.000526163571705032,32,200,0,diameter,exp8_network_seed13_param0_3.dat
8,deepWalk,0.3,1.25,0.00039575550434655174,0.00046691059131358627,0.00032460041737951721,32,200,0,diameter,exp8_network_seed14_param0_3.dat
8,deepWalk,0.3,1.25,0.000455596889774263,0.00031665190751118148,0.00059454187203734454,32,200,0,diameter,exp8_network_seed15_param0_3.dat
8,deepWalk,0.3,1.25,0.00055671372536276163,0.00020130615622862059,0.00091212129449690267,32,200,0,diameter,exp8_network_seed16_param0_3.dat
8,deepWalk,0.3,1.25,0.00048145557872263811,0.000286950494896449,0.00067596066254882719,32,200,0,diameter,exp8_network_seed17_param0_3.dat
8,deepWalk,0.3,1.5,0.00042849498545626555,0.00016262016151251163,0.00069436980940001947,32,200,0,diameter,exp8_network_seed18_param0_3.dat
8,deepWalk,0.3,1.25,0.00050080510705883391,0.00026832184310384343,0.00073328837101382439,32,200,0,diameter,exp8_network_seed19_param0_3.dat
8,deepWalk,0.25,1.25,0.00035641991428807859,0.0003538612483042093,0.00035897858027194782,32,200,0,diameter,exp8_network_seed1_param0_25.dat
8,deepWalk,0.35,1.25,0.00068660803837757251,0.00033893098654059345,0.0010342850902145516,32,200,0,diameter,exp8_network_seed20_param0_35.dat
8,deepWalk,0.35,1.25,0.00078274495476385179,0.00029440018377246952,0.0012710897257552341,32,200,0,diameter,exp8_network_seed21_param0_35.dat
8,deepWalk,0.35,1.25,0.0006640978590034736,0.0004514722120968497,0.00087672350591009749,32,200,0,diameter,exp8_network_seed22_param0_35.dat
8,deepWalk,0.35,1.5,0.000676039857852004,0.000346691742857822,0.0010053879728461859,32,200,0,diameter,exp8_network_seed23_param0_35.dat
8,deepWalk,0.35,1,0.0008595822835560814,0.00060363848430009719,0.0011155260828120657,32,200,0,diameter,exp8_network_seed24_param0_35.dat
8,deepWalk,0.35,1.25,0.00067519652220910178,0.00032731094936057126,0.0010230820950576324,32,200,0,diameter,exp8_network_seed25_param0_35.dat
8,deepWalk,0.35,1.25,0.00077515334117806453,0.00035034789108720206,0.001199958791268927,32,200,0,diameter,exp8_network_seed26_param0_35.dat
8,deepWalk,0.35,1.25,0.00083993246825283055,0.00048118763210960847,0.0011986773043960526,32,200,0,diameter,exp8_network_seed27_param0_35.dat
8,deepWalk,0.35,1.75,0.00053882571385417655,0.00038378523125646351,0.0006938661964518896,32,200,0,diameter,exp8_network_seed28_param0_35.dat
8,deepWalk,0.35,1.25,0.00072245964190065953,0.00031479211741242287,0.0011301271663888962,32,200,0,diameter,exp8_network_seed29_param0_35.dat
8,deepWalk,0.25,1.5,0.00039989054573033085,0.0004061824999948469,0.0003935985914658148,32,200,0,diameter,exp8_network_seed2_param0_25.dat
8,deepWalk,0.4,1.25,0.00089356421068493511,0.00064609150131140353,0.0011410369200584667,32,200,0,diameter,exp8_network_seed30_param0_4.dat
8,deepWalk,0.4,1,0.00075326878904765911,0.0007414225964566467,0.00076511498163867151,32,200,0,diameter,exp8_network_seed31_param0_4.dat
8,hope,0.6,10,0.0010012218860064362,0.0019001915032803803,0.00010225226873249232,128,200,0,diameter,exp8_network_seed78_param0_6.dat
8,hope,0.6,10,0.0019398799197005809,0.0036552882200819961,0.00022447161931916584,128,200,0,diameter,exp8_network_seed79_param0_6.dat
8,hope,0.25,10,0.0015852728001226018,0.0030789677161326022,9.1577884112601361e-05,128,200,0,diameter,exp8_network_seed7_param0_25.dat
8,hope,0.65,10,0.0017052579535908844,0.0030511567900175967,0.00035935911716417215,128,200,0,diameter,exp8_network_seed80_param0_65.dat
8,hope,0.65,10,0.0024984515960724731,0.0048661089314460237,0.00013079426069892243,128,200,0,diameter,exp8_network_seed81_param0_65.dat
8,hope,0.65,10,0.0011108430767069039,0.0020586568229202318,0.00016302933049357606,128,200,0,diameter,exp8_network_seed82_param0_65.dat
8,hope,0.65,10,0.001326224392263095,0.0026270397027357449,2.5409081790445171e-05,128,200,0,diameter,exp8_network_seed83_param0_65.dat
8,hope,0.65,3.5,0.0031415873951741581,0.006096260979634411,0.00018691381071390503,128,200,0,diameter,exp8_network_seed84_param0_65.dat
8,hope,0.65,9.75,0.0030169738556638354,0.0058587968979902892,0.00017515081333738139,128,200,0,diameter,exp8_network_seed85_param0_65.dat
8,hope,0.65,10,0.0012721415967853146,0.0023540276426650643,0.00019025555090556494,128,200,0,diameter,exp8_network_seed86_param0_65.dat
8,hope,0.65,7.75,0.0022502176771318941,0.00409104779025068,0.000409387564013108,128,200,0,diameter,exp8_network_seed87_param0_65.dat
8,hope,0.65,10,0.00064647655848640935,0.0006956537462834405,0.0005972993706893782,128,200,0,diameter,exp8_network_seed88_param0_65.dat
8,hope,0.65,10,0.002558173823063207,0.0049063979448640566,0.00020994970126235726,128,200,0,diameter,exp8_network_seed89_param0_65.dat
8,hope,0.25,10,0.0021371490274617409,0.0041760899447033512,9.8208110220130947e-05,128,200,0,diameter,exp8_network_seed8_param0_25.dat
8,hope,0.7,7.25,0.0011306770456188404,0.0014022529385166482,0.00085910115272103257,128,200,0,diameter,exp8_network_seed90_param0_7.dat
8,hope,0.7,10,0.0023855063153616738,0.0043699870387942652,0.00040102559192908252,128,200,0,diameter,exp8_network_seed91_param0_7.dat
8,hope,0.7,10,0.00093625771844730167,0.0015766665472553964,0.00029584888963920684,128,200,0,diameter,exp8_network_seed92_param0_7.dat
8,hope,0.7,10,0.00080080749395466618,0.0011414461803969113,0.00046016880751242114,128,200,0,diameter,exp8_network_seed93_param0_7.dat
8,hope,0.7,10,0.00448218717353849,0.0084300492960076214,0.000534325051069359,128,200,0,diameter,exp8_network_seed94_param0_7.dat
8,hope,0.7,10,0.0034457042177131096,0.0064919004809417414,0.000399507954484478,128,200,0,diameter,exp8_network_seed95_param0_7.dat
8,hope,0.7,0.75,0.0042416367552151,0.008419462130103382,6.381138032681788e-05,128,200,0,diameter,exp8_network_seed96_param0_7.dat
8,hope,0.7,10,0.0010384044804112246,0.0019094927750630594,0.00016731618575938976,128,200,0,diameter,exp8_network_seed97_param0_7.dat
8,hope,0.7,10,0.0030667126754789203,0.005707315751355733,0.00042610959960210775,128,200,0,diameter,exp8_network_seed98_param0_7.dat
8,hope,0.7,10,0.0021867872174497972,0.0042226495221590176,0.00015092491274057676,128,200,0,diameter,exp8_network_seed99_param0_7.dat
8,hope,0.25,10,0.0014270980527636595,0.0027796635820427473,7.4532523484571565e-05,128,200,0,diameter,exp8_network_seed9_param0_25.dat
